"make";"model";"car";"year";"Body";"Odometer";"Transmission";"price";"URL";"state";"adType"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail TS T31 Manual 4x4";2008;"SUV";151875;"Manual";14888;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14537400/?Cr=840";"QLD";"Used Car"
"NISSAN";"PATHFINDER";"2008 Nissan Pathfinder ST-L R51 Manual 4x4";2008;"SUV";260769;"Manual";12999;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2008/OAG-AD-14377971/?Cr=841";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST T30 II Manual 4x4";2006;"SUV";103767;"Manual";9999;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-14357936/?Cr=842";"WA";"Used Car"
"NISSAN";"MICRA";"2013 Nissan Micra ST-L K13 Manual";2013;"Hatch";4475;"Manual";9990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2013/OAG-AD-13979492/?Cr=843";"WA";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST K13 Auto";2011;"Hatch";77228;"Automatic";8880;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14574144/?Cr=844";"QLD";"Used Car"
"NISSAN";"MICRA";"2009 Nissan Micra K12 Auto";2009;"Hatch";92906;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2009/OAG-AD-14570284/?Cr=845";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST-S 40th Anniversary T30 II M";2006;"SUV";198201;"Manual";6600;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-14576411/?Cr=846";"QLD";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Auto";2014;"Hatch";59329;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-13733032/?Cr=849";"QLD";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST B17 Auto";2013;"Sedan";69190;"Automatic";11473;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14311772/?Cr=850";"WA";"Used Car"
"NISSAN";"TIIDA";"2012 Nissan Tiida ST C11 S4 Auto";2012;"Hatch";79954;"Automatic";9973;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2012/OAG-AD-14447200/?Cr=851";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST T31 Manual 4x4";2009;"SUV";283167;"Manual";7996;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-14381004/?Cr=852";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2003 Nissan X-Trail ST T30 Manual 4x4";2003;"SUV";120200;"Manual";7500;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2003/SSE-AD-4600349/?Cr=853";"QLD";"Private Seller Car"
"NISSAN";"ALMERA";"2013 Nissan Almera ST N17 Manual";2013;"Sedan";97747;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2013/OAG-AD-14488356/?Cr=854";"QLD";"Used Car"
"NISSAN";"PATROL";"2002 Nissan Patrol ST GU III Manual 4x4";2002;"SUV";245000;"Manual";14000;"http://www.carsales.com.au/private/details/Nissan-Patrol-2002/SSE-AD-4601608/?Cr=856";"NSW";"Private Seller Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST T31 Auto 4x4";2007;"SUV";135000;"Automatic";11333;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14460070/?Cr=857";"VIC";"Used Car"
"NISSAN";"MICRA";"2014 Nissan Micra ST K13 Auto";2014;"Hatch";84002;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2014/OAG-AD-14355849/?Cr=860";"TAS";"Used Car"
"NISSAN";"DUALIS";"2008 Nissan Dualis Ti J10 Manual AWD";2008;"SUV";247500;"Manual";8900;"http://www.carsales.com.au/private/details/Nissan-Dualis-2008/SSE-AD-4531645/?Cr=861";"VIC";"Private Seller Car"
"NISSAN";"MICRA";"2013 Nissan Micra ST K13 Manual";2013;"Hatch";70024;"Manual";7990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2013/OAG-AD-14387977/?Cr=862";"QLD";"Used Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST C11 Auto";2006;"Hatch";156712;"Automatic";7489;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14201586/?Cr=863";"VIC";"Used Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST-L C11 Auto";2006;"Hatch";171367;"Automatic";7332;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14409300/?Cr=864";"VIC";"Used Car"
"NISSAN";"PATROL";"1989 Nissan Patrol DX GQ Manual 4x4";1989;"SUV";444215;"Manual";6995;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-1989/OAG-AD-14116253/?Cr=865";"SA";"Used Car"
"NISSAN";"PATROL";"1992 Nissan Patrol DX GQ II Manual 4x4";1992;"SUV";328101;"Manual";12999;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-1992/OAG-AD-13335354/?Cr=870";"QLD";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST C12 Auto";2014;"Hatch";45631;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14497647/?Cr=871";"NSW";"Used Car"
"NISSAN";"MAXIMA";"2007 Nissan Maxima Ti J31 Auto";2007;"Sedan";124631;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2007/OAG-AD-14489349/?Cr=872";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST T31 Auto 4x4";2009;"SUV";177000;"Automatic";10400;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2009/SSE-AD-4647105/?Cr=874";"VIC";"Private Seller Car"
"NISSAN";"MICRA";"2009 Nissan Micra K12 Auto";2009;"Hatch";132018;"Automatic";6999;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2009/OAG-AD-14525911/?Cr=875";"NSW";"Used Car"
"NISSAN";"PULSAR";"2004 Nissan Pulsar Q N16 S2 Manual";2004;"Hatch";53963;"Manual";6999;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2004/OAG-AD-13746974/?Cr=876";"NSW";"Used Car"
"NISSAN";"MURANO";"2006 Nissan Murano TI Z50 Auto 4x4";2006;"SUV";198022;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2006/OAG-AD-14583033/?Cr=877";"VIC";"Used Car"
"NISSAN";"TIIDA";"2007 Nissan Tiida ST-L C11 Auto";2007;"Sedan";219018;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2007/OAG-AD-14362507/?Cr=878";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST T30 II Manual 4x4";2006;"SUV";149090;"Manual";6500;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2006/SSE-AD-4542579/?Cr=879";"QLD";"Private Seller Car"
"NISSAN";"PULSAR";"2005 Nissan Pulsar ST-L N16 Manual";2005;"Sedan";119541;"Manual";5990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2005/OAG-AD-14481626/?Cr=880";"QLD";"Used Car"
"NISSAN";"DUALIS";"2009 Nissan Dualis Ti J10 Auto AWD";2009;"SUV";141379;"Automatic";12250;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2009/OAG-AD-14535202/?Cr=886";"NSW";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST C12 Series 2 Auto";2015;"Hatch";45488;"Automatic";11935;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14382803/?Cr=888";"WA";"Used Car"
"NISSAN";"PATHFINDER";"2004 Nissan Pathfinder Ti WX II Auto 4x4";2004;"SUV";98679;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2004/OAG-AD-14575623/?Cr=889";"VIC";"Used Car"
"NISSAN";"PATROL";"1992 Nissan Patrol ST GQ II Manual 4x4";1992;"SUV";412000;"Manual";7990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-1992/OAG-AD-14509608/?Cr=891";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST-S 40th Anniversary T30 II M";2006;"SUV";210494;"Manual";5995;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-14152919/?Cr=892";"SA";"Used Car"
"NISSAN";"PATROL";"1998 Nissan Patrol ST GU Manual 4x4";1998;"SUV";246351;"Manual";13990;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-1998/OAG-AD-12176398/?Cr=893";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST-L T31 Auto 4x4";2009;"SUV";148575;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-14393827/?Cr=895";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST T30 II Manual 4x4";2007;"SUV";130676;"Manual";10756;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14413943/?Cr=896";"QLD";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra ST-L Plus K13 Auto";2012;"Hatch";21457;"Automatic";9999;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2012/OAG-AD-14446341/?Cr=897";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST T30 II Manual 4x4";2007;"SUV";153543;"Manual";9999;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14187759/?Cr=898";"SA";"Used Car"
"NISSAN";"MAXIMA";"2009 Nissan Maxima 350 Ti J32 Auto";2009;"Sedan";219730;"Automatic";9450;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2009/OAG-AD-14218661/?Cr=899";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2004 Nissan X-Trail Ti T30 II Manual 4x4";2004;"SUV";168462;"Manual";8990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2004/OAG-AD-14551485/?Cr=900";"QLD";"Used Car"
"NISSAN";"PULSAR";"2004 Nissan Pulsar ST-L N16 Auto";2004;"Sedan";205400;"Automatic";6991;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2004/OAG-AD-14247729/?Cr=901";"VIC";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra ST-L K13 Manual";2012;"Hatch";81099;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2012/OAG-AD-13496736/?Cr=902";"NSW";"Used Car"
"NISSAN";"PATHFINDER";"2006 Nissan Pathfinder ST-L R51 Auto 4x4";2006;"SUV";224018;"Automatic";13000;"http://www.carsales.com.au/private/details/Nissan-Pathfinder-2006/SSE-AD-4677483/?Cr=904";"SA";"Private Seller Car"
"NISSAN";"ALMERA";"2013 Nissan Almera ST N17 Auto";2013;"Sedan";74115;"Automatic";12542;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2013/OAG-AD-14394336/?Cr=905";"VIC";"Used Car"
"NISSAN";"MURANO";"2008 Nissan Murano TI Z50 Auto 4x4";2008;"SUV";171936;"Automatic";11950;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2008/OAG-AD-14446428/?Cr=906";"NSW";"Used Car"
"NISSAN";"MAXIMA";"2010 Nissan Maxima 350 Ti J32 Auto";2010;"Sedan";121000;"Automatic";11900;"http://www.carsales.com.au/private/details/Nissan-Maxima-2010/SSE-AD-4576609/?Cr=907";"VIC";"Private Seller Car"
"NISSAN";"X-TRAIL";"2010 Nissan X-Trail ST T31 Auto 4x4";2010;"SUV";177172;"Automatic";10995;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2010/OAG-AD-14525124/?Cr=908";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST T31 Auto 4x4";2009;"SUV";174956;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-14348500/?Cr=911";"WA";"Used Car"
"NISSAN";"ALMERA";"2012 Nissan Almera ST N17 Manual";2012;"Sedan";78033;"Manual";8950;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2012/OAG-AD-14510504/?Cr=912";"NSW";"Used Car"
"NISSAN";"DUALIS";"2009 Nissan Dualis ST J10 Manual";2009;"SUV";167000;"Manual";8500;"http://www.carsales.com.au/private/details/Nissan-Dualis-2009/SSE-AD-4655521/?Cr=913";"VIC";"Private Seller Car"
"NISSAN";"TIIDA";"2007 Nissan Tiida ST C11 Auto";2007;"Hatch";185820;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2007/OAG-AD-14514629/?Cr=914";"TAS";"Used Car"
"NISSAN";"X-TRAIL";"2009 Nissan X-Trail ST T31 Auto 4x4";2009;"SUV";91660;"Automatic";14950;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2009/OAG-AD-14216451/?Cr=915";"QLD";"Used Car"
"NISSAN";"SKYLINE";"1998 Nissan Skyline 25GT R34 Auto";1998;"Sedan";127591;"Automatic";10888;"http://www.carsales.com.au/dealer/details/Nissan-Skyline-1998/OAG-AD-13621904/?Cr=916";"QLD";"Used Car"
"NISSAN";"DUALIS";"2008 Nissan Dualis ST J10 Manual AWD";2008;"SUV";113266;"Manual";10500;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2008/OAG-AD-14353691/?Cr=917";"QLD";"Used Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis ST J10 Manual";2010;"SUV";122894;"Manual";9999;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-14362784/?Cr=918";"WA";"Used Car"
"NISSAN";"MICRA";"2014 Nissan Micra ST K13 Auto";2014;"Hatch";73901;"Automatic";9300;"http://www.carsales.com.au/private/details/Nissan-Micra-2014/SSE-AD-4625139/?Cr=919";"QLD";"Private Seller Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST-S T30 II Auto 4x4";2007;"SUV";120000;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14410197/?Cr=920";"QLD";"Used Car"
"NISSAN";"MICRA";"2014 Nissan Micra ST K13 Manual";2014;"Hatch";56556;"Manual";7955;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2014/OAG-AD-14120313/?Cr=922";"QLD";"Used Car"
"NISSAN";"PATROL";"1994 Nissan Patrol ST GQ II Auto 4x4";1994;"SUV";327535;"Automatic";6995;"http://www.carsales.com.au/private/details/Nissan-Patrol-1994/SSE-AD-4624013/?Cr=923";"QLD";"Private Seller Car"
"NISSAN";"ALMERA";"2013 Nissan Almera ST N17 Manual";2013;"Sedan";90752;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-Almera-2013/OAG-AD-14496666/?Cr=924";"QLD";"Used Car"
"NISSAN";"PULSAR";"2012 Nissan Pulsar ST-L B17 Manual";2012;"Sedan";29250;"Manual";11999;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2012/OAG-AD-13502920/?Cr=926";"WA";"Used Car"
"NISSAN";"DUALIS";"2007 Nissan Dualis Ti J10 Manual AWD";2007;"SUV";136820;"Manual";8850;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2007/OAG-AD-14436647/?Cr=928";"WA";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST-L T31 Auto 4x4";2007;"SUV";217316;"Automatic";7990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-13780802/?Cr=929";"SA";"Used Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST C11 Auto";2006;"Sedan";155623;"Automatic";5490;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14556920/?Cr=930";"VIC";"Used Car"
"NISSAN";"DUALIS";"2012 Nissan Dualis ST J10 Series II Auto";2012;"SUV";66705;"Automatic";14750;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2012/OAG-AD-14338934/?Cr=932";"WA";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST C12 Manual";2013;"Hatch";41710;"Manual";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14295400/?Cr=935";"ACT";"Used Car"
"NISSAN";"PATROL";"2003 Nissan Patrol ST GU III Auto 4x4";2003;"SUV";261547;"Automatic";12495;"http://www.carsales.com.au/private/details/Nissan-Patrol-2003/SSE-AD-4610772/?Cr=937";"VIC";"Private Seller Car"
"NISSAN";"X-TRAIL";"2010 Nissan X-Trail ST T31 Auto 4x4";2010;"SUV";178225;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2010/OAG-AD-14412110/?Cr=938";"SA";"Used Car"
"NISSAN";"ELGRAND";"1999 Nissan Elgrand Highway Star ALE50 Auto";1999;"SUV";129868;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Nissan-Elgrand-1999/OAG-AD-14398172/?Cr=939";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST T30 II Auto 4x4";2007;"SUV";195100;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/AGC-AD-15802460/?Cr=940";"QLD";"Used Car"
"NISSAN";"MURANO";"2005 Nissan Murano TI Z50 Auto 4x4";2005;"SUV";206145;"Automatic";8500;"http://www.carsales.com.au/dealer/details/Nissan-Murano-2005/OAG-AD-14468757/?Cr=941";"VIC";"Used Car"
"NISSAN";"TIIDA";"2009 Nissan Tiida ST C11 Manual";2009;"Sedan";128447;"Manual";8000;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2009/OAG-AD-14418462/?Cr=942";"QLD";"Used Car"
"NISSAN";"PULSAR";"2015 Nissan Pulsar ST B17 Series 2 Auto";2015;"Sedan";55447;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2015/OAG-AD-14580833/?Cr=947";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST-L T31 Manual 4x4";2007;"SUV";121498;"Manual";12988;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14470613/?Cr=949";"NSW";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST C12 Auto";2013;"Hatch";42472;"Automatic";11990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14277057/?Cr=951";"QLD";"Used Car"
"NISSAN";"DUALIS";"2011 Nissan Dualis ST J10 Series II Manual";2011;"SUV";151962;"Manual";10990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2011/OAG-AD-14402055/?Cr=952";"NSW";"Used Car"
"NISSAN";"TIIDA";"2012 Nissan Tiida ST C11 S3 Auto";2012;"Hatch";110005;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2012/OAG-AD-14557896/?Cr=953";"TAS";"Used Car"
"NISSAN";"PULSAR";"2005 Nissan Pulsar ST-L N16 Auto";2005;"Sedan";121000;"Automatic";7000;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2005/OAG-AD-14411042/?Cr=955";"VIC";"Used Car"
"NISSAN";"TIIDA";"2006 Nissan Tiida ST-L C11 Manual";2006;"Hatch";125753;"Manual";6990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2006/OAG-AD-14496807/?Cr=956";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST T30 II Manual 4x4";2006;"SUV";130501;"Manual";14990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-13589921/?Cr=957";"VIC";"Used Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail ST T31 Manual 4x4";2008;"SUV";87000;"Manual";13800;"http://www.carsales.com.au/private/details/Nissan-X-Trail-2008/SSE-AD-4652631/?Cr=958";"QLD";"Private Seller Car"
"NISSAN";"PATROL";"2003 Nissan Patrol ST GU III Manual 4x4";2003;"SUV";287000;"Manual";12999;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2003/OAG-AD-14468566/?Cr=959";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST-S 40th Anniversary T30 II A";2006;"SUV";175589;"Automatic";11998;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-13481288/?Cr=960";"QLD";"Used Car"
"NISSAN";"DUALIS";"2007 Nissan Dualis Ti J10 Auto AWD";2007;"SUV";108000;"Automatic";10999;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2007/OAG-AD-13205753/?Cr=961";"NSW";"Used Car"
"NISSAN";"X-TRAIL";"2007 Nissan X-Trail ST-S T30 II Manual 4x4";2007;"SUV";156396;"Manual";9990;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2007/OAG-AD-14462238/?Cr=962";"NSW";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST-L K13 Auto";2011;"Hatch";85137;"Automatic";9416;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14542191/?Cr=963";"VIC";"Used Car"
"NISSAN";"MICRA";"2013 Nissan Micra ST-L K13 Auto";2013;"Hatch";79800;"Automatic";8600;"http://www.carsales.com.au/private/details/Nissan-Micra-2013/SSE-AD-4524969/?Cr=964";"QLD";"Private Seller Car"
"NISSAN";"PULSAR";"2002 Nissan Pulsar ST N16 Auto";2002;"Sedan";133510;"Automatic";5990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2002/OAG-AD-14437018/?Cr=966";"VIC";"Used Car"
"NISSAN";"PATHFINDER";"2006 Nissan Pathfinder ST R51 Manual 4x4";2006;"SUV";301292;"Manual";10880;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2006/OAG-AD-14556660/?Cr=971";"QLD";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra ST K13 Auto";2012;"Hatch";66560;"Automatic";9999;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2012/OAG-AD-14483458/?Cr=972";"QLD";"Used Car"
"NISSAN";"TIIDA";"2010 Nissan Tiida ST C11 Auto";2010;"Hatch";107979;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2010/OAG-AD-14180324/?Cr=973";"QLD";"Used Car"
"NISSAN";"X-TRAIL";"2012 Nissan X-Trail ST T31 Auto 2WD";2012;"SUV";139130;"Automatic";14700;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2012/OAG-AD-14543354/?Cr=974";"VIC";"Used Car"
"NISSAN";"PULSAR";"2014 Nissan Pulsar ST B17 Auto";2014;"Sedan";51594;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2014/OAG-AD-14498237/?Cr=976";"VIC";"Used Car"
"NISSAN";"MAXIMA";"2010 Nissan Maxima 350 Ti J32 Auto";2010;"Sedan";105139;"Automatic";13999;"http://www.carsales.com.au/dealer/details/Nissan-Maxima-2010/OAG-AD-14531845/?Cr=977";"QLD";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST-L B17 Auto";2013;"Sedan";110907;"Automatic";12870;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14411382/?Cr=978";"NSW";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST C12 Auto";2013;"Hatch";74947;"Automatic";12580;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14321153/?Cr=979";"SA";"Used Car"
"NISSAN";"X-TRAIL";"2006 Nissan X-Trail ST-S X-Treme T30 II Manual 4x4";2006;"SUV";140221;"Manual";11270;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2006/OAG-AD-13125432/?Cr=980";"VIC";"Used Car"
"NISSAN";"PULSAR";"2013 Nissan Pulsar ST C12 Manual";2013;"Hatch";44175;"Manual";10990;"http://www.carsales.com.au/dealer/details/Nissan-Pulsar-2013/OAG-AD-14367480/?Cr=981";"VIC";"Used Car"
"NISSAN";"SKYLINE";"1999 Nissan Skyline 25GT R34 Auto";1999;"Sedan";70500;"Automatic";9999;"http://www.carsales.com.au/private/details/Nissan-Skyline-1999/SSE-AD-4556513/?Cr=982";"VIC";"Private Seller Car"
"NISSAN";"X-TRAIL";"2008 Nissan X-Trail ST T31 Auto 4x4";2008;"SUV";172955;"Automatic";9999;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2008/OAG-AD-14522789/?Cr=983";"NSW";"Used Car"
"NISSAN";"DUALIS";"2007 Nissan Dualis Ti J10 Auto AWD";2007;"SUV";100541;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2007/OAG-AD-14388764/?Cr=988";"QLD";"Used Car"
"NISSAN";"PATROL";"2000 Nissan Patrol DX GU II Manual 4x4";2000;"SUV";317347;"Manual";11999;"http://www.carsales.com.au/dealer/details/Nissan-Patrol-2000/OAG-AD-14584158/?Cr=990";"NSW";"Used Car"
"NISSAN";"MICRA";"2014 Nissan Micra Ti K13 Auto";2014;"Hatch";21390;"Automatic";11490;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2014/OAG-AD-14044117/?Cr=991";"WA";"Used Car"
"NISSAN";"MICRA";"2012 Nissan Micra ST-L K13 Manual";2012;"Hatch";83269;"Manual";8990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2012/OAG-AD-14508015/?Cr=993";"VIC";"Used Car"
"NISSAN";"MICRA";"2014 Nissan Micra ST K13 Auto";2014;"Hatch";85431;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2014/OAG-AD-14387267/?Cr=994";"TAS";"Used Car"
"NISSAN";"MICRA";"2011 Nissan Micra ST K13 Manual";2011;"Hatch";47243;"Manual";7950;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2011/OAG-AD-14240800/?Cr=995";"QLD";"Used Car"
"NISSAN";"MICRA";"2014 Nissan Micra ST K13 Manual";2014;"Hatch";92065;"Manual";5490;"http://www.carsales.com.au/dealer/details/Nissan-Micra-2014/OAG-AD-13959379/?Cr=996";"TAS";"Used Car"
"NISSAN";"X-TRAIL";"2002 Nissan X-Trail Ti T30 Auto 4x4";2002;"SUV";265410;"Automatic";5247;"http://www.carsales.com.au/dealer/details/Nissan-X-Trail-2002/OAG-AD-14520718/?Cr=997";"VIC";"Used Car"
"NISSAN";"PATHFINDER";"2005 Nissan Pathfinder Ti R51 Auto 4x4";2005;"SUV";170687;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Nissan-Pathfinder-2005/OAG-AD-14583712/?Cr=998";"SA";"Used Car"
"NISSAN";"PATROL";"1992 Nissan Patrol ST GQ II Manual 4x4";1992;"SUV";374000;"Manual";12000;"http://www.carsales.com.au/private/details/Nissan-Patrol-1992/SSE-AD-4670093/?Cr=999";"NSW";"Private Seller Car"
"NISSAN";"DUALIS";"2010 Nissan Dualis ST J10 Series II Auto";2010;"SUV";111596;"Automatic";11990;"http://www.carsales.com.au/dealer/details/Nissan-Dualis-2010/OAG-AD-14500110/?Cr=1000";"NSW";"Used Car"
"NISSAN";"TIIDA";"2012 Nissan Tiida ST C11 S3 Auto";2012;"Hatch";52064;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Nissan-Tiida-2012/OAG-AD-14113577/?Cr=1002";"NSW";"Used Car"
